,Station Name,Station Latitude,Station Longitude,Business Category,Business Name,Rating,Number of Reviews,Address,Contact,Available Bikes,Empty Slots,Number of Bikes
5338,South St & Gouverneur Ln,40.70355377,-74.00670227,Seafood,Fishmarket Restaurant,4.5,634,111 South St,(917) 363-8101,32,10,42
5339,South St & Gouverneur Ln,40.70355377,-74.00670227,Pubs,The Full Shilling,4.0,102,160 Pearl St,(212) 422-3855,32,10,42
5340,Marin Light Rail,40.71458403535893,-74.04281705617905,Pizza,Razza,4.0,1238,275-277 Grove St,(201) 356-9348,24,1,25
5341,Marin Light Rail,40.71458403535893,-74.04281705617905,Mexican,Taqueria Downtown,4.0,2051,236 Grove St,(201) 333-3220,24,1,25
5342,Marin Light Rail,40.71458403535893,-74.04281705617905,Australian,Frankie,4.0,330,264 Grove St,(201) 333-0170,24,1,25
5343,Marin Light Rail,40.71458403535893,-74.04281705617905,Steakhouses,Edward's Steak House,4.0,331,239 Marin Blvd,(201) 761-0000,24,1,25
5344,Marin Light Rail,40.71458403535893,-74.04281705617905,Burgers,White Star Warren,4.0,393,179 Warren St,(201) 209-1900,24,1,25
5345,Marin Light Rail,40.71458403535893,-74.04281705617905,Japanese,DOMODOMO Jersey City,4.5,680,200 Greene St,(201) 267-0222,24,1,25
5346,Marin Light Rail,40.71458403535893,-74.04281705617905,Bars,Liberty Prime Steakhouse,4.0,462,111 Montgomery St,(201) 333-3633,24,1,25
5347,Marin Light Rail,40.71458403535893,-74.04281705617905,Pizza,Tino’s Artisan Pizza,4.5,121,199 Warren St,(201) 433-6639,24,1,25
5348,Marin Light Rail,40.71458403535893,-74.04281705617905,Italian,Luna Restaurant,4.0,442,279 Grove St,(201) 333-0032,24,1,25
5349,Marin Light Rail,40.71458403535893,-74.04281705617905,American (New),Amelia's Bistro,3.5,634,187 Warren St,(201) 332-2200,24,1,25
5350,Marin Light Rail,40.71458403535893,-74.04281705617905,Wine Bars,Satis Bistro,4.0,776,212 Washington St,(201) 435-5151,24,1,25
5351,Marin Light Rail,40.71458403535893,-74.04281705617905,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,24,1,25
5352,Marin Light Rail,40.71458403535893,-74.04281705617905,Beer Gardens,The Golden Cicada,4.0,32,195 Grand St,(201) 630-6200,24,1,25
5353,Marin Light Rail,40.71458403535893,-74.04281705617905,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,24,1,25
5354,Marin Light Rail,40.71458403535893,-74.04281705617905,Korean,ONDO Jersey City,4.5,162,3 2nd St,(201) 721-6771,24,1,25
5355,Marin Light Rail,40.71458403535893,-74.04281705617905,Breakfast & Brunch,Buddy's Jc,4.0,419,247 Washington St,(201) 432-2600,24,1,25
5356,Marin Light Rail,40.71458403535893,-74.04281705617905,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,24,1,25
5357,Marin Light Rail,40.71458403535893,-74.04281705617905,American (Traditional),Zeppelin Hall,3.5,933,88 Liberty View Dr,(201) 721-8888,24,1,25
5358,Marin Light Rail,40.71458403535893,-74.04281705617905,Gastropubs,Hudson & Co,4.0,770,3 2nd St,(201) 685-7330,24,1,25
5359,Marin Light Rail,40.71458403535893,-74.04281705617905,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,24,1,25
5360,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Caribbean,Harry's Daughter,4.0,428,339 Communipaw Ave,(201) 433-2471,12,0,12
5361,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Bars,Light Rail Cafe,4.0,118,237 Randolph Ave,(201) 434-9900,12,0,12
5362,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Noodles,Pinwheel Garden Dumpling & Noodle Bar,4.5,415,318 Communipaw Ave,(201) 413-5333,12,0,12
5363,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Lounges,The Factory,3.0,110,451 Communipaw Ave J Cy,(201) 630-4396,12,0,12
5364,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Japanese,Samurai Sushi,4.0,18,467 Communipaw Ave,(201) 630-4396,12,0,12
5365,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Mexican,La Brujeria,4.0,115,590 Grand St,(201) 267-6760,12,0,12
5366,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Coffee & Tea,The Grind Shop,4.5,169,360 Communipaw Ave,(201) 547-8377,12,0,12
5367,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Coffee & Tea,Snapdragon Coffee & Social,4.5,118,190 Monticello Ave,(201) 878-3413,12,0,12
5368,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Vegan,Plant Base,5.0,60,370 Pacific Ave,(551) 256-3868,12,0,12
5369,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Distilleries,Corgi Spirits,4.5,104,1 Distillery Dr,(201) 448-4184,12,0,12
5370,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Empanadas,El Empanada King,4.0,12,199 Woodward St,(201) 647-1393,12,0,12
5371,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Sandwiches,Mordi's Sandwich Shop,4.5,146,320 Communipaw Ave,(551) 203-2348,12,0,12
5372,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Puerto Rican,O'LaLa Empanadas,4.0,291,600 Communipaw Ave,(201) 360-3546,12,0,12
5373,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Desserts,Baonanas,4.5,83,181 Monticello Ave,(201) 205-2152,12,0,12
5374,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Vegan,Nûrish,5.0,31,346 Communipaw Ave,(201) 360-3204,12,0,12
5375,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Cafes,Nick's Restaurant,4.5,21,402 Communipaw Ave,(201) 434-9538,12,0,12
5376,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Pubs,O'Leary's Publik House,4.5,87,788 Garfield Ave,(201) 435-7269,12,0,12
5377,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Food Trucks,ME Casa Foods,5.0,33,694 Ocean Ave,(917) 359-3348,12,0,12
5378,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Coffee & Tea,Kọ Cafe,5.0,5,722 Grand St,(917) 359-3348,12,0,12
5379,Communipaw & Berry Lane,40.71435836870427,-74.06661093235016,Food Trucks,Tony Dragon's Grille,4.5,259,62nd St and Madison Ave,(917) 299-1550,12,0,12
5380,Columbus Drive,40.71835519823214,-74.03891444206238,Japanese,DOMODOMO Jersey City,4.5,680,200 Greene St,(201) 267-0222,1,11,12
5381,Columbus Drive,40.71835519823214,-74.03891444206238,Breakfast & Brunch,Buddy's Jc,4.0,419,247 Washington St,(201) 432-2600,1,11,12
5382,Columbus Drive,40.71835519823214,-74.03891444206238,Bars,Liberty Prime Steakhouse,4.0,462,111 Montgomery St,(201) 333-3633,1,11,12
5383,Columbus Drive,40.71835519823214,-74.03891444206238,Pizza,Razza,4.0,1238,275-277 Grove St,(201) 356-9348,1,11,12
5384,Columbus Drive,40.71835519823214,-74.03891444206238,Korean,ONDO Jersey City,4.5,162,3 2nd St,(201) 721-6771,1,11,12
5385,Columbus Drive,40.71835519823214,-74.03891444206238,Mexican,Orale Mexican Kitchen,4.0,1327,341 Grove St,(201) 333-0001,1,11,12
5386,Columbus Drive,40.71835519823214,-74.03891444206238,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,1,11,12
5387,Columbus Drive,40.71835519823214,-74.03891444206238,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,1,11,12
5388,Columbus Drive,40.71835519823214,-74.03891444206238,Japanese,East Hana JC,4.5,187,103 Montgomery St,(201) 984-0709,1,11,12
5389,Columbus Drive,40.71835519823214,-74.03891444206238,Beer Bar,Hudson Hall,4.0,303,364 Marin Blvd,(201) 659-6565,1,11,12
5390,Columbus Drive,40.71835519823214,-74.03891444206238,Gastropubs,Hudson & Co,4.0,770,3 2nd St,(201) 685-7330,1,11,12
5391,Columbus Drive,40.71835519823214,-74.03891444206238,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,1,11,12
5392,Columbus Drive,40.71835519823214,-74.03891444206238,Bubble Tea,Taste Of North China,3.0,306,75 Montgomery St,(201) 521-1800,1,11,12
5393,Columbus Drive,40.71835519823214,-74.03891444206238,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,1,11,12
5394,Columbus Drive,40.71835519823214,-74.03891444206238,American (New),Fire & Oak - Jersey City,4.0,919,479 Washington Blvd,(201) 610-9610,1,11,12
5395,Columbus Drive,40.71835519823214,-74.03891444206238,Sushi Bars,Honshu,4.0,427,95 Greene St,(201) 324-2788,1,11,12
5396,Columbus Drive,40.71835519823214,-74.03891444206238,Wine Bars,Satis Bistro,4.0,776,212 Washington St,(201) 435-5151,1,11,12
5397,Columbus Drive,40.71835519823214,-74.03891444206238,Italian,Porto Leggero,4.0,287,185 Hudson St,(201) 434-3200,1,11,12
5398,Columbus Drive,40.71835519823214,-74.03891444206238,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,1,11,12
5399,Columbus Drive,40.71835519823214,-74.03891444206238,Sushi Bars,Sushi By Bou - Jersey City,4.5,264,218 Newark Ave,(201) 614-3660,1,11,12
5400,Jersey & 3rd,40.72333158646436,-74.04595255851744,Cocktail Bars,Ani Ramen House,4.0,786,218 Newark Ave,(201) 408-6841,5,8,13
5401,Jersey & 3rd,40.72333158646436,-74.04595255851744,Sushi Bars,Sushi By Bou - Jersey City,4.5,264,218 Newark Ave,(201) 614-3660,5,8,13
5402,Jersey & 3rd,40.72333158646436,-74.04595255851744,Cocktail Bars,The Archer,4.0,346,176 Newark Ave,(201) 309-1090,5,8,13
5403,Jersey & 3rd,40.72333158646436,-74.04595255851744,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,5,8,13
5404,Jersey & 3rd,40.72333158646436,-74.04595255851744,Seafood,Just BeClaws,4.0,857,280 1st St,(201) 459-9100,5,8,13
5405,Jersey & 3rd,40.72333158646436,-74.04595255851744,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,5,8,13
5406,Jersey & 3rd,40.72333158646436,-74.04595255851744,American (New),Cellar 335,4.5,728,335 Newark Ave,(201) 222-1422,5,8,13
5407,Jersey & 3rd,40.72333158646436,-74.04595255851744,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,5,8,13
5408,Jersey & 3rd,40.72333158646436,-74.04595255851744,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,5,8,13
5409,Jersey & 3rd,40.72333158646436,-74.04595255851744,Irish,Hudson Hound,4.5,90,8 Erie St,(201) 630-8559,5,8,13
5410,Jersey & 3rd,40.72333158646436,-74.04595255851744,Burgers,Left Bank Burger Bar,4.0,851,194 Newark Ave,(201) 630-4127,5,8,13
5411,Jersey & 3rd,40.72333158646436,-74.04595255851744,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,5,8,13
5412,Jersey & 3rd,40.72333158646436,-74.04595255851744,Beer Bar,Würstbar,4.5,496,516 Jersey Ave,(201) 479-8396,5,8,13
5413,Jersey & 3rd,40.72333158646436,-74.04595255851744,Mexican,Gringo's,3.5,631,12 Coles St,(201) 389-4110,5,8,13
5414,Jersey & 3rd,40.72333158646436,-74.04595255851744,Mexican,Orale Mexican Kitchen,4.0,1327,341 Grove St,(201) 333-0001,5,8,13
5415,Jersey & 3rd,40.72333158646436,-74.04595255851744,Vietnamese,Saigon Cafe,4.0,403,188 Newark Ave,(201) 332-8711,5,8,13
5416,Jersey & 3rd,40.72333158646436,-74.04595255851744,Seafood,theBoil,4.0,232,8 Erie St,(201) 479-0808,5,8,13
5417,Jersey & 3rd,40.72333158646436,-74.04595255851744,Italian,Barge Inn,4.0,119,324 3rd St,(201) 420-3268,5,8,13
5418,Jersey & 3rd,40.72333158646436,-74.04595255851744,Japanese,DOMODOMO Jersey City,4.5,680,200 Greene St,(201) 267-0222,5,8,13
5419,Jersey & 3rd,40.72333158646436,-74.04595255851744,Italian,Pasta Dal Cuore,4.0,361,527 Jersey Ave,(201) 332-8505,5,8,13
5420,Manila & 1st,40.72165072487999,-74.04288411140442,Mexican,Orale Mexican Kitchen,4.0,1327,341 Grove St,(201) 333-0001,1,17,18
5421,Manila & 1st,40.72165072487999,-74.04288411140442,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,1,17,18
5422,Manila & 1st,40.72165072487999,-74.04288411140442,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,1,17,18
5423,Manila & 1st,40.72165072487999,-74.04288411140442,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,1,17,18
5424,Manila & 1st,40.72165072487999,-74.04288411140442,Beer Bar,Hudson Hall,4.0,303,364 Marin Blvd,(201) 659-6565,1,17,18
5425,Manila & 1st,40.72165072487999,-74.04288411140442,Cocktail Bars,The Archer,4.0,346,176 Newark Ave,(201) 309-1090,1,17,18
5426,Manila & 1st,40.72165072487999,-74.04288411140442,Pizza,Porta,3.0,1232,135 Newark Ave,(201) 544-5199,1,17,18
5427,Manila & 1st,40.72165072487999,-74.04288411140442,Irish,Hudson Hound,4.5,90,8 Erie St,(201) 630-8559,1,17,18
5428,Manila & 1st,40.72165072487999,-74.04288411140442,Southern,South House,3.5,720,149 Newark Ave,(201) 209-1316,1,17,18
5429,Manila & 1st,40.72165072487999,-74.04288411140442,Brazilian,Tamborim Bar & Grill,4.0,91,130 Newark Ave,(201) 416-4400,1,17,18
5430,Manila & 1st,40.72165072487999,-74.04288411140442,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,1,17,18
5431,Manila & 1st,40.72165072487999,-74.04288411140442,Beer Bar,Würstbar,4.5,496,516 Jersey Ave,(201) 479-8396,1,17,18
5432,Manila & 1st,40.72165072487999,-74.04288411140442,Pizza,Razza,4.0,1238,275-277 Grove St,(201) 356-9348,1,17,18
5433,Manila & 1st,40.72165072487999,-74.04288411140442,Cocktail Bars,Ani Ramen House,4.0,786,218 Newark Ave,(201) 408-6841,1,17,18
5434,Manila & 1st,40.72165072487999,-74.04288411140442,Seafood,theBoil,4.0,232,8 Erie St,(201) 479-0808,1,17,18
5435,Manila & 1st,40.72165072487999,-74.04288411140442,Vietnamese,Saigon Cafe,4.0,403,188 Newark Ave,(201) 332-8711,1,17,18
5436,Manila & 1st,40.72165072487999,-74.04288411140442,American (New),Cellar 335,4.5,728,335 Newark Ave,(201) 222-1422,1,17,18
5437,Manila & 1st,40.72165072487999,-74.04288411140442,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,1,17,18
5438,Manila & 1st,40.72165072487999,-74.04288411140442,Seafood,Just BeClaws,4.0,857,280 1st St,(201) 459-9100,1,17,18
5439,Manila & 1st,40.72165072487999,-74.04288411140442,Japanese,DOMODOMO Jersey City,4.5,680,200 Greene St,(201) 267-0222,1,17,18
5440,Jersey & 6th St,40.72528910781132,-74.04557168483734,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,13,1,14
5441,Jersey & 6th St,40.72528910781132,-74.04557168483734,American (New),Cellar 335,4.5,728,335 Newark Ave,(201) 222-1422,13,1,14
5442,Jersey & 6th St,40.72528910781132,-74.04557168483734,Cocktail Bars,Ani Ramen House,4.0,786,218 Newark Ave,(201) 408-6841,13,1,14
5443,Jersey & 6th St,40.72528910781132,-74.04557168483734,American (Traditional),Ed & Mary's,4.5,100,174 Coles St,(201) 839-5604,13,1,14
5444,Jersey & 6th St,40.72528910781132,-74.04557168483734,Sushi Bars,Sushi By Bou - Jersey City,4.5,264,218 Newark Ave,(201) 614-3660,13,1,14
5445,Jersey & 6th St,40.72528910781132,-74.04557168483734,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,13,1,14
5446,Jersey & 6th St,40.72528910781132,-74.04557168483734,Japanese,DOMODOMO Jersey City,4.5,680,200 Greene St,(201) 267-0222,13,1,14
5447,Jersey & 6th St,40.72528910781132,-74.04557168483734,Seafood,Just BeClaws,4.0,857,280 1st St,(201) 459-9100,13,1,14
5448,Jersey & 6th St,40.72528910781132,-74.04557168483734,Italian,Chickie’s,4.0,65,236 Pavonia Ave,(201) 459-9100,13,1,14
5449,Jersey & 6th St,40.72528910781132,-74.04557168483734,American (New),The Hamilton Inn,4.0,814,708 Jersey Ave,(201) 839-5818,13,1,14
5450,Jersey & 6th St,40.72528910781132,-74.04557168483734,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,13,1,14
5451,Jersey & 6th St,40.72528910781132,-74.04557168483734,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,13,1,14
5452,Jersey & 6th St,40.72528910781132,-74.04557168483734,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,13,1,14
5453,Jersey & 6th St,40.72528910781132,-74.04557168483734,Mexican,Orale Mexican Kitchen,4.0,1327,341 Grove St,(201) 333-0001,13,1,14
5454,Jersey & 6th St,40.72528910781132,-74.04557168483734,Italian,Barge Inn,4.0,119,324 3rd St,(201) 420-3268,13,1,14
5455,Jersey & 6th St,40.72528910781132,-74.04557168483734,American (New),Fire & Oak - Jersey City,4.0,919,479 Washington Blvd,(201) 610-9610,13,1,14
5456,Jersey & 6th St,40.72528910781132,-74.04557168483734,Beer Bar,Würstbar,4.5,496,516 Jersey Ave,(201) 479-8396,13,1,14
5457,Jersey & 6th St,40.72528910781132,-74.04557168483734,Barbeque,Hamilton Pork,4.0,602,247 10th St,(201) 957-7245,13,1,14
5458,Jersey & 6th St,40.72528910781132,-74.04557168483734,French,Madame,4.0,268,390 4th St,(201) 876-8800,13,1,14
5459,Jersey & 6th St,40.72528910781132,-74.04557168483734,Cocktail Bars,The Archer,4.0,346,176 Newark Ave,(201) 309-1090,13,1,14
5460,Monmouth and 6th,40.72568548362901,-74.04879033565521,American (New),Cellar 335,4.5,728,335 Newark Ave,(201) 222-1422,11,0,11
5461,Monmouth and 6th,40.72568548362901,-74.04879033565521,French,Madame,4.0,268,390 4th St,(201) 876-8800,11,0,11
5462,Monmouth and 6th,40.72568548362901,-74.04879033565521,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,11,0,11
5463,Monmouth and 6th,40.72568548362901,-74.04879033565521,Italian,Barge Inn,4.0,119,324 3rd St,(201) 420-3268,11,0,11
5464,Monmouth and 6th,40.72568548362901,-74.04879033565521,American (Traditional),Ed & Mary's,4.5,100,174 Coles St,(201) 839-5604,11,0,11
5465,Monmouth and 6th,40.72568548362901,-74.04879033565521,Sushi Bars,Sushi By Bou - Jersey City,4.5,264,218 Newark Ave,(201) 614-3660,11,0,11
5466,Monmouth and 6th,40.72568548362901,-74.04879033565521,Burgers,White Star Bar,4.0,513,230 Brunswick St,(201) 653-9234,11,0,11
5467,Monmouth and 6th,40.72568548362901,-74.04879033565521,Cocktail Bars,Ani Ramen House,4.0,786,218 Newark Ave,(201) 408-6841,11,0,11
5468,Monmouth and 6th,40.72568548362901,-74.04879033565521,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,11,0,11
5469,Monmouth and 6th,40.72568548362901,-74.04879033565521,Beer Bar,Würstbar,4.5,496,516 Jersey Ave,(201) 479-8396,11,0,11
5470,Monmouth and 6th,40.72568548362901,-74.04879033565521,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,11,0,11
5471,Monmouth and 6th,40.72568548362901,-74.04879033565521,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,11,0,11
5472,Monmouth and 6th,40.72568548362901,-74.04879033565521,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,11,0,11
5473,Monmouth and 6th,40.72568548362901,-74.04879033565521,Seafood,Just BeClaws,4.0,857,280 1st St,(201) 459-9100,11,0,11
5474,Monmouth and 6th,40.72568548362901,-74.04879033565521,American (New),The Hamilton Inn,4.0,814,708 Jersey Ave,(201) 839-5818,11,0,11
5475,Monmouth and 6th,40.72568548362901,-74.04879033565521,Breakfast & Brunch,Gussy's Cafe,4.5,26,292 Newark Ave,(201) 267-6804,11,0,11
5476,Monmouth and 6th,40.72568548362901,-74.04879033565521,Barbeque,Hamilton Pork,4.0,602,247 10th St,(201) 957-7245,11,0,11
5477,Monmouth and 6th,40.72568548362901,-74.04879033565521,Cocktail Bars,The Archer,4.0,346,176 Newark Ave,(201) 309-1090,11,0,11
5478,Monmouth and 6th,40.72568548362901,-74.04879033565521,Poke,POKAY,4.5,117,283 Newark Ave,(201) 356-9555,11,0,11
5479,Monmouth and 6th,40.72568548362901,-74.04879033565521,Food Trucks,Tacos Victoria,4.0,76,324 1/2 7th St,(201) 655-8285,11,0,11
5480,Dixon Mills,40.721630142638354,-74.04996782541275,American (New),Cellar 335,4.5,728,335 Newark Ave,(201) 222-1422,13,5,18
5481,Dixon Mills,40.721630142638354,-74.04996782541275,Cocktail Bars,Ani Ramen House,4.0,786,218 Newark Ave,(201) 408-6841,13,5,18
5482,Dixon Mills,40.721630142638354,-74.04996782541275,Desserts,The Kitchen Step,4.0,465,500 Jersey Ave,(201) 721-6115,13,5,18
5483,Dixon Mills,40.721630142638354,-74.04996782541275,Sushi Bars,Sushi By Bou - Jersey City,4.5,264,218 Newark Ave,(201) 614-3660,13,5,18
5484,Dixon Mills,40.721630142638354,-74.04996782541275,Beer Bar,Würstbar,4.5,496,516 Jersey Ave,(201) 479-8396,13,5,18
5485,Dixon Mills,40.721630142638354,-74.04996782541275,Mexican,Gringo's,3.5,631,12 Coles St,(201) 389-4110,13,5,18
5486,Dixon Mills,40.721630142638354,-74.04996782541275,Seafood,Just BeClaws,4.0,857,280 1st St,(201) 459-9100,13,5,18
5487,Dixon Mills,40.721630142638354,-74.04996782541275,Italian,Barge Inn,4.0,119,324 3rd St,(201) 420-3268,13,5,18
5488,Dixon Mills,40.721630142638354,-74.04996782541275,American (New),Skinner's Loft,4.0,1041,146 Newark Ave,(201) 915-0600,13,5,18
5489,Dixon Mills,40.721630142638354,-74.04996782541275,French,Madame,4.0,268,390 4th St,(201) 876-8800,13,5,18
5490,Dixon Mills,40.721630142638354,-74.04996782541275,Cuban,Rumba Cubana,4.5,524,235 Pavonia Ave,(201) 878-4400,13,5,18
5491,Dixon Mills,40.721630142638354,-74.04996782541275,Food Delivery Services,GTK - Ghost Truck Kitchen,4.5,131,356 Varick St,(201) 706-3989,13,5,18
5492,Dixon Mills,40.721630142638354,-74.04996782541275,Burgers,Left Bank Burger Bar,4.0,851,194 Newark Ave,(201) 630-4127,13,5,18
5493,Dixon Mills,40.721630142638354,-74.04996782541275,Pizza,Razza,4.0,1238,275-277 Grove St,(201) 356-9348,13,5,18
5494,Dixon Mills,40.721630142638354,-74.04996782541275,American (New),Mathews Food & Drink,4.0,617,351 Grove St,(201) 333-1258,13,5,18
5495,Dixon Mills,40.721630142638354,-74.04996782541275,Cocktail Bars,The Archer,4.0,346,176 Newark Ave,(201) 309-1090,13,5,18
5496,Dixon Mills,40.721630142638354,-74.04996782541275,Italian,Pasta Dal Cuore,4.0,361,527 Jersey Ave,(201) 332-8505,13,5,18
5497,Dixon Mills,40.721630142638354,-74.04996782541275,Burgers,Diesel and Duke,4.5,232,389 Monmouth St,(201) 222-1322,13,5,18
5498,Dixon Mills,40.721630142638354,-74.04996782541275,Mexican,Orale Mexican Kitchen,4.0,1327,341 Grove St,(201) 333-0001,13,5,18
5499,Dixon Mills,40.721630142638354,-74.04996782541275,Cocktail Bars,Dullboy,4.0,509,364 Grove St,(201) 795-1628,13,5,18
